대지위치,세대수,가구수,노후화
서울특별시 강남구 논현동 216-2,0,0,22
서울특별시 강남구 삼성동 155-16,0,0,30
서울특별시 강남구 역삼동 837-15,0,1,39
서울특별시 강남구 역삼동 780-2,7,0,23
서울특별시 강남구 삼성동 90-2,12,0,24
서울특별시 강남구 논현동 10-9,0,0,22
서울특별시 강남구 삼성동 32-2,12,0,24
서울특별시 강남구 도곡동 411-12,0,0,33
서울특별시 강남구 개포동 174,0,0,29
서울특별시 강남구 대치동 927-29,0,7,29
서울특별시 강남구 논현동 148-13,0,1,30
서울특별시 강남구 일원동 640-4,0,0,32
서울특별시 강남구 역삼동 695-16,0,3,17
서울특별시 강남구 청담동 118-7,0,0,16
서울특별시 강남구 역삼동 837-1,0,0,15
서울특별시 강남구 역삼동 827-9,0,1,15
서울특별시 강남구 논현동 136-9,0,0,14
서울특별시 강남구 논현동 55-4,0,0,7
서울특별시 강남구 세곡동 606,0,0,7
서울특별시 강남구 논현동 211-15,0,0,7
서울특별시 강남구 율현동 538,0,0,2
서울특별시 강남구 역삼동 693-36,2,0,18
서울특별시 강남구 역삼동 657-29,10,0,25
서울특별시 강남구 삼성동 71-8,0,0,35
서울특별시 강남구 대치동 904-3,9,0,18
서울특별시 강남구 역삼동 771-8,0,0,13
서울특별시 강남구 청담동 16-15,0,18,13
서울특별시 강남구 역삼동 794-36,0,9,23
서울특별시 강남구 개포동 1196-7,0,0,33
서울특별시 강남구 논현동 14-1,0,0,21
서울특별시 강남구 청담동 80-3,0,0,32
서울특별시 강남구 역삼동 619-8,16,0,28
서울특별시 강남구 개포동 160-8,5,0,32
서울특별시 강남구 역삼동 699-12,9,0,32
서울특별시 강남구 논현동 146-4,0,1,52
서울특별시 강남구 논현동 99-1,0,0,35
서울특별시 강남구 대치동 912-15,0,0,32
서울특별시 강남구 역삼동 601-16,0,0,29
서울특별시 강남구 역삼동 695-38,0,5,12
서울특별시 강남구 청담동 123-26,0,0,11
서울특별시 강남구 역삼동 690-45,0,1,40
서울특별시 강남구 삼성동 116-21,0,9,29
서울특별시 강남구 논현동 198-3,0,0,32
서울특별시 강남구 대치동 920-8,0,3,22
서울특별시 강남구 삼성동 150,0,0,30
서울특별시 강남구 역삼동 782-21,8,0,23
서울특별시 강남구 도곡동 542-5,0,0,37
서울특별시 강남구 청담동 122-27,7,0,31
서울특별시 강남구 역삼동 780-29,0,5,12
서울특별시 강남구 대치동 1024-3,0,0,12
서울특별시 강남구 논현동 77-8,0,0,6
서울특별시 강남구 신사동 594-15,0,0,6
서울특별시 강남구 세곡동 568,0,5,11
서울특별시 강남구 논현동 107-12,0,0,17
서울특별시 강남구 개포동 13-1,0,0,28
서울특별시 강남구 대치동 958-4,0,8,17
서울특별시 강남구 청담동 126-14,0,0,2
서울특별시 강남구 개포동 164-1,0,5,2
서울특별시 강남구 역삼동 615-7,0,9,28
서울특별시 강남구 역삼동 836-67,0,0,35
서울특별시 강남구 논현동 97-26,0,1,40
서울특별시 강남구 논현동 219-21,0,3,22
서울특별시 강남구 역삼동 769-15,0,0,37
서울특별시 강남구 역삼동 744-15,0,0,26
서울특별시 강남구 삼성동 149-21,0,1,41
서울특별시 강남구 논현동 205-9,0,0,21
서울특별시 강남구 논현동 19,0,0,41
서울특별시 강남구 일원동 580,0,0,37
서울특별시 강남구 일원동 580,0,0,12
서울특별시 강남구 대치동 500,89,0,41
서울특별시 강남구 세곡동 516,0,0,14
서울특별시 강남구 논현동 68-2,11,0,13
서울특별시 강남구 개포동 1243-1,7,0,13
서울특별시 강남구 청담동 12-11,0,0,29
서울특별시 강남구 논현동 184-7,0,1,34
서울특별시 강남구 논현동 126-12,0,12,32
서울특별시 강남구 삼성동 24-22,0,9,28
서울특별시 강남구 신사동 543-9,0,8,21
서울특별시 강남구 삼성동 152-3,0,0,10
서울특별시 강남구 도곡동 957-2,0,0,5
서울특별시 강남구 역삼동 677-9,0,0,10
서울특별시 강남구 역삼동 824-17,0,0,5
서울특별시 강남구 도곡동 193-15,0,12,31
서울특별시 강남구 논현동 171-10,0,13,25
서울특별시 강남구 역삼동 741,0,0,33
서울특별시 강남구 개포동 1282,26,0,5
서울특별시 강남구 논현동 113-4,19,0,10
서울특별시 강남구 개포동 660-33,7,0,9
서울특별시 강남구 청담동 123-11,0,0,2
서울특별시 강남구 세곡동 587,0,0,9
서울특별시 강남구 개포동 1229-10,0,0,8
서울특별시 강남구 도곡동 538-3,0,0,9
서울특별시 강남구 역삼동 796-15,16,0,8
서울특별시 강남구 대치동 942-15,0,0,9
서울특별시 강남구 율현동 252-4,0,1,38
서울특별시 강남구 율현동 308-11,0,1,36
서울특별시 강남구 청담동 19-16,0,0,28
서울특별시 강남구 대치동 1022-4,0,0,22
서울특별시 강남구 세곡동 508,0,0,14
서울특별시 강남구 논현동 141-12,0,0,6
서울특별시 강남구 논현동 67-7,1,0,6
서울특별시 강남구 율현동 283,0,0,5
서울특별시 강남구 역삼동 638-12,0,0,2
서울특별시 강남구 개포동 1281-1,0,0,6
서울특별시 강남구 역삼동 601-4,0,0,11
서울특별시 강남구 세곡동 350,0,1,21
서울특별시 강남구 대치동 22,0,1,25
서울특별시 강남구 논현동 182-23,0,7,29
서울특별시 강남구 대치동 939-19,0,16,30
서울특별시 강남구 논현동 100-8,0,0,17
서울특별시 강남구 논현동 170,0,0,34
서울특별시 강남구 역삼동 673-3,0,11,28
서울특별시 강남구 삼성동 188,0,0,7
서울특별시 강남구 청담동 101,17,0,6
서울특별시 강남구 개포동 1281,106,0,6
서울특별시 강남구 일원동 649-8,10,0,5
서울특별시 강남구 개포동 1165-11,0,1,33
서울특별시 강남구 수서동 714-1,0,0,30
서울특별시 강남구 삼성동 9-9,0,9,29
서울특별시 강남구 논현동 254-27,0,0,43
서울특별시 강남구 대치동 945-20,0,0,6
서울특별시 강남구 논현동 237-9,0,0,42
서울특별시 강남구 역삼동 741-6,0,1,46
서울특별시 강남구 역삼동 670-4,0,0,43
서울특별시 강남구 일원동 628-3,0,1,37
서울특별시 강남구 논현동 106-8,0,0,42
서울특별시 강남구 역삼동 780-13,0,7,30
서울특별시 강남구 논현동 33-12,0,0,32
서울특별시 강남구 역삼동 695-36,0,18,29
서울특별시 강남구 일원동 642-11,0,0,37
서울특별시 강남구 신사동 540-22,0,0,37
서울특별시 강남구 신사동 534-25,0,0,45
서울특별시 강남구 대치동 923-24,0,0,18
서울특별시 강남구 신사동 623-1,0,0,28
서울특별시 강남구 자곡동 440-69,0,1,10
서울특별시 강남구 율현동 세곡2지구,0,3,9
서울특별시 강남구 도곡동 899-5,0,6,9
서울특별시 강남구 역삼동 682-6,0,0,9
서울특별시 강남구 논현동 188-8,0,10,4
서울특별시 강남구 역삼동 621-19,0,0,9
서울특별시 강남구 청담동 35-13,0,0,9
서울특별시 강남구 율현동 세곡2공공주택지구,0,3,9
서울특별시 강남구 신사동 642-2,0,0,3
서울특별시 강남구 대치동 931-26,0,0,35
서울특별시 강남구 역삼동 773-16,0,8,34
서울특별시 강남구 청담동 80-2,0,0,1
서울특별시 강남구 율현동 세곡2공공주택지구,0,3,8
서울특별시 강남구 논현동 194-2,0,11,32
서울특별시 강남구 역삼동 831-38,0,0,40
서울특별시 강남구 자곡동 440-125,0,1,22
서울특별시 강남구 역삼동 601-15,0,0,16
서울특별시 강남구 개포동 139,0,0,14
서울특별시 강남구 대치동 914-10,0,2,14
서울특별시 강남구 역삼동 839-2,0,7,14
서울특별시 강남구 삼성동 92-1,0,0,2
서울특별시 강남구 논현동 184-38,0,1,36
서울특별시 강남구 논현동 163-5,0,0,43
서울특별시 강남구 논현동 147-8,0,0,27
서울특별시 강남구 역삼동 640-2,0,14,28
서울특별시 강남구 논현동 7-12,0,0,17
서울특별시 강남구 역삼동 738-41,0,0,17
서울특별시 강남구 신사동 567-26,0,0,16
서울특별시 강남구 대치동 929-11,0,0,12
서울특별시 강남구 신사동 652-9,0,0,12
서울특별시 강남구 논현동 29-1,0,0,17
서울특별시 강남구 신사동 594-6,0,1,17
서울특별시 강남구 삼성동 123-8,0,0,16
서울특별시 강남구 도곡동 942-1,0,0,15
서울특별시 강남구 대치동 916-77,0,9,15
서울특별시 강남구 역삼동 640-18,0,0,15
서울특별시 강남구 역삼동 651-7,0,13,28
서울특별시 강남구 대치동 890-16,0,0,22
서울특별시 강남구 논현동 146-9,0,5,22
서울특별시 강남구 삼성동 67-16,0,1,41
서울특별시 강남구 세곡동 108-3,0,1,43
서울특별시 강남구 대치동 923-11,0,0,48
서울특별시 강남구 역삼동 830-50,0,0,1
서울특별시 강남구 논현동 39-2,0,0,14
서울특별시 강남구 신사동 625-2,0,0,14
서울특별시 강남구 역삼동 642,0,0,13
서울특별시 강남구 대치동 944-1,0,0,14
서울특별시 강남구 논현동 234-4,0,0,13
서울특별시 강남구 역삼동 713-11,51,0,19
서울특별시 강남구 개포동 654,53,0,39
서울특별시 강남구 개포동 654,18,0,39
서울특별시 강남구 청담동 12-4,0,0,12
서울특별시 강남구 신사동 536-16,0,0,12
서울특별시 강남구 역삼동 702-28,0,0,12
서울특별시 강남구 역삼동 696-24,0,0,5
서울특별시 강남구 신사동 551-34,0,0,5
서울특별시 강남구 세곡동 376-11,0,5,7
서울특별시 강남구 청담동 141-16,0,0,7
서울특별시 강남구 대치동 923-18,0,3,6
서울특별시 강남구 논현동 238-5,0,0,6
서울특별시 강남구 논현동 217-4,0,0,1
서울특별시 강남구 청담동 143,0,0,29
서울특별시 강남구 압구정동 386-1,0,0,16
서울특별시 강남구 역삼동 834-64,0,0,16
서울특별시 강남구 역삼동 826-28,0,0,16
서울특별시 강남구 논현동 219-24,0,0,18
서울특별시 강남구 역삼동 791-16,0,8,29
서울특별시 강남구 역삼동 696-6,0,1,28
서울특별시 강남구 청담동 69-14,0,1,9
서울특별시 강남구 도곡동 959-57,0,1,9
서울특별시 강남구 율현동 300-4,0,1,9
서울특별시 강남구 자곡동 수서역세권 공공주택지구내,0,0,2
서울특별시 강남구 대치동 944-23,0,0,6
서울특별시 강남구 신사동 519-18,0,0,4
서울특별시 강남구 율현동 383,0,3,9
서울특별시 강남구 율현동 세곡2공공주택지구,0,3,9
서울특별시 강남구 청담동 53-4,0,0,4
서울특별시 강남구 대치동 888,0,0,17
서울특별시 강남구 삼성동 129-5,18,0,20
서울특별시 강남구 논현동 39-13,11,0,27
서울특별시 강남구 개포동 1218-8,17,0,29
서울특별시 강남구 논현동 194-3,3,0,21
서울특별시 강남구 역삼동 694-30,0,1,7
서울특별시 강남구 개포동 172-2,0,0,5
서울특별시 강남구 청담동 111-5,0,1,11
서울특별시 강남구 논현동 167-4,0,6,4
서울특별시 강남구 논현동 187-18,0,11,13
서울특별시 강남구 역삼동 691-33,0,10,12
서울특별시 강남구 역삼동 836-11,0,0,12
서울특별시 강남구 율현동 490,0,1,8
서울특별시 강남구 논현동 71,0,0,42
서울특별시 강남구 청담동 40-24,0,0,5
서울특별시 강남구 자곡동 619,370,0,10
서울특별시 강남구 역삼동 700-28,0,8,28
서울특별시 강남구 개포동 159-7,0,2,34
서울특별시 강남구 일원동 640-1,0,0,36
서울특별시 강남구 청담동 86-6,0,0,22
서울특별시 강남구 도곡동 424-12,0,1,35
서울특별시 강남구 신사동 549-4,0,0,41
서울특별시 강남구 논현동 246-26,2,0,39
서울특별시 강남구 삼성동 64-4,13,0,19
서울특별시 강남구 대치동 955-19,6,0,31
서울특별시 강남구 청담동 127-37,18,0,24
서울특별시 강남구 청담동 115-18,6,0,33
서울특별시 강남구 역삼동 674-25,7,0,22
서울특별시 강남구 신사동 590-10,9,0,23
서울특별시 강남구 논현동 170-13,9,0,23
서울특별시 강남구 논현동 73-37,0,0,2
서울특별시 강남구 신사동 526-8,0,4,22
서울특별시 강남구 신사동 600-7,0,0,32
서울특별시 강남구 논현동 199-24,0,0,42
서울특별시 강남구 논현동 76-3,0,1,35
서울특별시 강남구 율현동 319-11,0,1,2
서울특별시 강남구 신사동 577-6,0,0,35
서울특별시 강남구 역삼동 617-3,0,0,20
서울특별시 강남구 자곡동 56-103,0,0,8
서울특별시 강남구 세곡동 533,0,0,13
서울특별시 강남구 자곡동 621,16,0,12
서울특별시 강남구 역삼동 766-15,0,0,5
서울특별시 강남구 개포동 1281,56,0,6
서울특별시 강남구 신사동 652-1,0,0,28
서울특별시 강남구 논현동 56-7,7,0,17
서울특별시 강남구 대치동 66,0,0,42
서울특별시 강남구 삼성동 16-2,82,0,17
서울특별시 강남구 세곡동 508,0,0,14
서울특별시 강남구 도곡동 146-92,0,0,25
서울특별시 강남구 대치동 1021-3,0,0,20
서울특별시 강남구 삼성동 59-10,0,0,4
서울특별시 강남구 신사동 524-10,0,0,4
서울특별시 강남구 신사동 554-27,0,0,4
서울특별시 강남구 신사동 529-4,0,0,4
서울특별시 강남구 역삼동 742-30,0,12,29
서울특별시 강남구 청담동 20-28,0,0,37
서울특별시 강남구 논현동 8-14,0,0,40
서울특별시 강남구 도곡동 174-5,0,0,10
서울특별시 강남구 청담동 90-13,28,0,5
서울특별시 강남구 자곡동 619,0,0,10
서울특별시 강남구 신사동 644-6,0,0,4
서울특별시 강남구 율현동 세곡2공공주택지구,0,3,9
서울특별시 강남구 세곡동 567,0,5,9
서울특별시 강남구 도곡동 527,84,0,19
서울특별시 강남구 세곡동 522,0,0,14
서울특별시 강남구 논현동 159-10,19,0,14
서울특별시 강남구 세곡동 533,0,0,13
서울특별시 강남구 청담동 104-15,0,1,28
서울특별시 강남구 신사동 606-14,0,1,51
서울특별시 강남구 청담동 7-12,0,1,43
서울특별시 강남구 신사동 627-1,0,0,1
서울특별시 강남구 논현동 40,0,0,3
서울특별시 강남구 역삼동 774-10,18,0,8
서울특별시 강남구 논현동 55-2,0,0,9
서울특별시 강남구 논현동 199-5,0,0,9
서울특별시 강남구 논현동 124-3,0,0,3
서울특별시 강남구 논현동 57-7,0,0,3
서울특별시 강남구 논현동 52,0,0,8
서울특별시 강남구 논현동 238-3,0,0,8
서울특별시 강남구 신사동 507-8,0,0,28
서울특별시 강남구 자곡동 424-10,0,3,11
서울특별시 강남구 신사동 626-69,0,1,10
서울특별시 강남구 청담동 91-6,0,0,4
서울특별시 강남구 청담동 19-22,0,0,9
서울특별시 강남구 수서동 475-6,0,1,8
서울특별시 강남구 개포동 1229-3,0,0,31
서울특별시 강남구 논현동 262-16,0,8,28
서울특별시 강남구 논현동 273-4,0,0,37
서울특별시 강남구 논현동 239-12,0,0,36
서울특별시 강남구 청담동 90-3,0,1,21
서울특별시 강남구 역삼동 840-14,0,1,18
서울특별시 강남구 역삼동 621-10,0,9,21
서울특별시 강남구 논현동 269-1,13,0,6
서울특별시 강남구 역삼동 646-14,0,0,32
서울특별시 강남구 개포동 1197,0,0,23
서울특별시 강남구 일원동 725-5,0,4,31
서울특별시 강남구 신사동 585-2,0,0,37
서울특별시 강남구 역삼동 830-70,0,0,2
서울특별시 강남구 신사동 542-5,0,0,2
서울특별시 강남구 대치동 922-6,0,10,31
서울특별시 강남구 역삼동 644-7,0,0,22
서울특별시 강남구 역삼동 658-1,0,1,39
서울특별시 강남구 개포동 1191,0,0,35
서울특별시 강남구 신사동 576-6,0,1,31
서울특별시 강남구 역삼동 734-3,0,0,33
서울특별시 강남구 논현동 149-7,0,0,29
서울특별시 강남구 논현동 135-15,0,18,31
서울특별시 강남구 역삼동 623-6,0,2,8
서울특별시 강남구 율현동 세곡2공공택지지구,0,4,8
