대지위치,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률(%),구조,세대수(세대),가구수(가구),높이(m),지상층수,지하층수,승용승강기수,비상용승강기수,부속건축물수,부속건축물면적(㎡),총동연면적(㎡),노후화,위도,경도
서울특별시 강남구 역삼동 782-31번지,228.6,128.86,56.37,412.94,137.22,7,0,14,10.5,3,1,0,0,0,0.0,412.94,31,37.4940751,127.0426477
서울특별시 강남구 역삼동 782-32번지,194.3,105.69,54.4,380.9,147.88,7,0,8,10.6,3,1,0,0,0,0.0,380.9,28,37.4939272,127.0427276
서울특별시 강남구 역삼동 782-34번지,225.86,134.97,59.76,462.63,159.24,7,0,9,10.3,3,1,0,0,0,0.0,462.63,30,37.4940359,127.0425091
서울특별시 강남구 역삼동 782-35번지,201.27,120.6,59.92,461.47,175.56,7,0,9,10.3,3,1,0,0,0,0.0,461.47,30,37.49388020000001,127.0425673
서울특별시 강남구 역삼동 782-36번지,0.0,98.05,0.0,265.56,0.0,2,0,1,0.0,2,1,0,0,0,0.0,265.56,43,37.4939163,127.042407
서울특별시 강남구 역삼동 782-37번지,109.9,64.92,59.07,179.19,163.05,7,1,0,11.5,4,0,1,0,0,0.0,179.19,7,37.4938054,127.0424626
서울특별시 강남구 역삼동 782-38번지,199.3,119.27,59.84,419.15,157.3,7,0,9,10.6,3,1,0,0,0,0.0,419.15,29,37.4937698,127.0422629
서울특별시 강남구 역삼동 782-39번지,235.9,115.11,48.8,700.15,231.35,7,0,1,0.0,5,1,0,0,0,0.0,700.15,32,37.4937373,127.042109
서울특별시 강남구 역삼동 745-16번지,225.9,112.83,49.95,338.49,99.89,2,0,0,7.9,2,1,0,0,0,0.0,338.49,35,37.4968305,127.0366403
서울특별시 강남구 역삼동 745-17번지,228.1,126.53,55.47,417.4,135.58,7,0,9,9.1,3,1,0,0,0,0.0,417.4,28,37.4967714,127.0368319
서울특별시 강남구 역삼동 745-18번지,339.5,201.96,59.49,804.78,169.9,7,0,9,8.95,3,1,0,0,0,0.0,804.78,24,37.4967482,127.0370617
서울특별시 강남구 역삼동 745-19번지,250.7,147.3,58.76,559.91,165.44,7,0,9,10.2,3,1,0,0,0,0.0,559.91,29,37.4965481,127.0371546
서울특별시 강남구 역삼동 745-20번지,228.6,133.46,58.38,471.76,158.78,7,0,8,10.2,3,1,0,0,0,0.0,471.76,27,37.4966535,127.0367831
서울특별시 강남구 역삼동 745-21번지,226.1,135.0,59.71,597.79,264.39,7,13,0,15.9,6,0,0,0,0,0.0,597.79,23,37.4966956,127.036584
서울특별시 강남구 역삼동 745-22번지,282.8,169.12,59.8,580.08,198.37,7,16,0,17.55,6,1,1,0,0,0.0,580.08,6,37.4965496,127.0364738
서울특별시 강남구 역삼동 745-23번지,370.1,185.46,50.11,659.89,178.3,7,20,0,18.9,6,0,1,0,0,0.0,659.89,4,37.4964811,127.0367271
서울특별시 강남구 역삼동 745-24번지,369.9,190.88,51.6,659.93,178.41,7,20,0,17.5,6,0,1,0,0,0.0,659.93,7,37.4964409,127.0368808
서울특별시 강남구 역삼동 745-25번지,323.9,182.63,56.38,659.98,149.27,7,0,9,9.6,3,1,0,0,0,0.0,659.98,30,37.496437,127.0370987
서울특별시 강남구 역삼동 745-26번지,250.2,148.31,59.28,684.93,199.84,7,0,0,16.18,5,1,1,0,0,0.0,684.93,1,37.49632810000001,127.0370502
서울특별시 강남구 역삼동 745-35번지,282.8,169.08,59.79,578.4,199.77,7,16,0,18.75,6,1,1,0,0,0.0,578.4,6,37.49651679999999,127.0365913
서울특별시 강남구 역삼동 745-36번지,0.0,80.22,0.0,240.66,0.0,2,6,0,0.0,2,1,0,0,0,0.0,240.66,37,37.4973578,127.0375186
서울특별시 강남구 역삼동 708-24번지,314.2,187.5,59.68,1998.43,511.23,7,0,0,32.55,10,2,1,0,0,0.0,1998.43,22,37.5033867,127.0486044
서울특별시 강남구 역삼동 708-25번지,324.7,192.05,59.15,1332.13,341.98,7,0,0,19.0,6,1,1,0,0,0.0,1332.13,29,37.5034406,127.0487801
서울특별시 강남구 역삼동 708-26번지,1458.9,758.8,52.01,18327.44,799.98,6,0,0,81.7,18,6,3,1,0,0.0,18327.44,21,37.5035485,127.0490615
서울특별시 강남구 역삼동 708-28번지,324.35,193.42,59.63,1997.28,589.69,7,0,0,38.82,12,1,1,0,0,0.0,1997.28,12,37.5032795,127.0488583
서울특별시 강남구 역삼동 708-29번지,314.1,147.54,46.97,963.08,248.18,7,0,0,20.25,6,1,0,0,0,0.0,963.08,34,37.5032255,127.0486827
서울특별시 강남구 역삼동 708-30번지,314.4,186.4,59.29,1907.96,548.91,7,0,0,29.4,10,1,0,0,0,0.0,930.8,35,37.5031725,127.0485098
서울특별시 강남구 역삼동 724-35번지,210.2,117.32,55.81,419.82,149.11,7,0,7,11.5,3,1,0,0,0,0.0,419.82,31,37.4994096,127.0424028
서울특별시 강남구 역삼동 724-36번지,212.3,127.08,59.86,677.96,249.28,7,0,0,14.5,5,1,1,0,0,0.0,677.96,21,37.4994609,127.0425773
서울특별시 강남구 역삼동 724-37번지,213.7,125.13,58.55,451.68,159.63,7,0,14,12.18,3,1,0,0,0,0.0,451.68,31,37.4993007,127.0424529
서울특별시 강남구 역삼동 724-38번지,204.8,122.39,59.76,422.36,156.51,7,0,7,10.25,3,1,0,0,0,0.0,422.36,24,37.4991931,127.0425034
서울특별시 강남구 역삼동 724-39번지,0.0,114.12,0.0,229.5,0.0,2,0,1,0.0,2,1,0,0,0,0.0,229.5,48,37.4992988,127.0426516
서울특별시 강남구 역삼동 724-41번지,349.7,167.4,47.87,917.94,215.22,7,0,0,17.7,5,1,0,0,0,0.0,917.94,34,37.4997064,127.0427099
서울특별시 강남구 역삼동 724-42번지,342.5,169.3,49.43,1028.26,233.73,7,0,0,16.65,5,1,0,0,0,0.0,1028.26,34,37.499757,127.0428835
서울특별시 강남구 역삼동 690-42번지,378.6,194.05,51.25,767.5,149.47,7,16,0,12.75,4,1,1,0,0,0.0,767.5,9,37.5066797,127.0426402
서울특별시 강남구 역삼동 690-43번지,364.4,195.93,53.77,997.49,149.07,7,15,0,15.0,4,2,1,0,0,0.0,997.49,6,37.5064922,127.0425833
서울특별시 강남구 역삼동 690-44번지,386.3,218.25,56.5,766.41,145.6,7,0,12,10.15,3,1,0,0,0,0.0,766.41,25,37.5064577,127.042399
서울특별시 강남구 역삼동 690-45번지,0.0,132.73,0.0,306.52,0.0,2,0,1,0.0,2,1,0,0,0,0.0,306.52,40,37.5062938,127.0425328
서울특별시 강남구 역삼동 691번지,419.8,251.17,59.83,1128.08,189.12,7,11,0,12.1,4,2,1,0,0,0.0,1128.08,21,37.5068607,127.0429656
서울특별시 강남구 역삼동 691-1번지,332.5,196.04,58.96,495.34,148.97,7,0,11,13.91,4,0,1,0,0,0.0,495.34,9,37.5066903,127.0429215
서울특별시 강남구 역삼동 691-2번지,337.4,178.24,52.83,688.17,148.18,7,16,0,12.5285,4,1,0,0,0,0.0,688.17,10,37.5065398,127.0428781
서울특별시 강남구 역삼동 691-3번지,338.2,196.46,58.09,704.63,153.51,7,0,12,11.65,3,1,0,0,0,0.0,704.63,25,37.5063881,127.0428356
서울특별시 강남구 역삼동 691-4번지,330.5,195.67,59.2,659.22,159.58,7,0,0,10.73,3,1,0,0,0,0.0,659.22,25,37.506238,127.0427914
서울특별시 강남구 역삼동 691-5번지,331.1,185.0,55.87,733.61,149.74,7,16,0,13.25,4,1,1,0,0,0.0,733.61,7,37.5060889,127.0427485
서울특별시 강남구 역삼동 691-6번지,329.9,130.0,39.41,130.0,39.41,7,0,0,4.8,1,0,0,0,0,0.0,130.0,33,37.5059395,127.0427053
서울특별시 강남구 역삼동 691-7번지,328.9,184.71,56.16,493.05,149.91,7,19,0,14.1,5,0,1,0,0,0.0,493.05,8,37.5057901,127.0426621
서울특별시 강남구 역삼동 691-8번지,325.6,168.36,51.7,725.47,149.96,7,14,0,18.95,4,1,1,0,0,0.0,725.47,8,37.50564079999999,127.0426209
서울특별시 강남구 역삼동 671-5번지,206.68,122.81,59.42,429.84,148.72,7,0,6,10.6,3,1,0,0,0,0.0,429.84,21,37.50380579999999,127.0382246
서울특별시 강남구 역삼동 671-6번지,230.5,138.135,59.93,343.856,149.18,7,0,11,14.581,4,0,1,0,0,0.0,343.856,8,37.5036601,127.0382947
서울특별시 강남구 역삼동 671-7번지,313.1,178.37,56.97,469.3,149.89,7,0,9,13.3,4,0,0,0,0,0.0,469.3,21,37.5040118,127.0383344
서울특별시 강남구 역삼동 671-8번지,0.0,59.8,0.0,160.96,0.0,7,0,0,10.29,3,0,0,0,0,0.0,160.96,4,37.5038681,127.0384147
서울특별시 강남구 역삼동 671-8번지,0.0,73.72,0.0,189.22,0.0,2,0,0,0.0,2,1,0,0,0,0.0,189.22,46,37.5038681,127.0384147
서울특별시 강남구 역삼동 671-9번지,260.3,130.0,49.94,567.14,149.54,7,0,0,12.2,4,1,1,0,0,0.0,567.14,17,37.5037245,127.0384856
서울특별시 강남구 역삼동 671-10번지,247.3,143.54,58.04,721.51,149.62,7,0,0,14.4,3,2,1,0,0,0.0,721.51,14,37.504062,127.038501
서울특별시 강남구 역삼동 671-11번지,232.9,650.76,58.29,650.76,149.96,7,0,0,12.1,3,2,0,0,0,0.0,650.76,18,37.5039165,127.0385694
서울특별시 강남구 역삼동 671-12번지,237.7,118.29,49.76,649.84,147.29,7,0,1,13.83,4,2,1,0,0,0.0,649.84,15,37.5037736,127.0386361
서울특별시 강남구 역삼동 671-13번지,238.3,132.68,55.68,532.19,149.83,7,0,0,18.35,4,1,1,0,0,0.0,532.19,6,37.5034286,127.0382376
서울특별시 강남구 역삼동 681-32번지,153.69,76.44,49.74,444.8,225.23,7,0,0,17.55,6,1,1,0,0,0.0,444.8,7,37.5090737,127.0414293
서울특별시 강남구 역삼동 681-35번지,451.82,261.75,57.93,5039.31,799.11,7,21,0,56.81,16,4,0,2,0,0.0,5039.31,6,37.5093226,127.0415566
서울특별시 강남구 역삼동 634-6번지,221.6,109.1,49.23,513.81,96.29,7,0,10,11.78,2,2,0,0,0,0.0,513.81,23,37.5030371,127.0298114
서울특별시 강남구 역삼동 635번지,0.0,88.49,0.0,88.49,0.0,7,0,0,0.0,1,0,0,0,0,0.0,88.49,51,37.5022479,127.0299746
서울특별시 강남구 역삼동 635번지,0.0,2369.73,0.0,4220.58,0.0,7,0,0,0.0,3,1,0,0,0,0.0,4220.58,51,37.5022479,127.0299746
서울특별시 강남구 역삼동 646-14번지,597.7,334.13,55.9,3046.72,375.97,7,0,0,33.13,9,2,1,0,0,0.0,3046.72,32,37.5009521,127.0350805
서울특별시 강남구 역삼동 646-15번지,1128.3,696.96,61.77,16695.82,1087.31,6,0,0,81.49,18,6,2,1,0,0.0,16695.82,24,37.5008,127.0351565
서울특별시 강남구 역삼동 646-18번지,830.6,358.17,43.12,4991.08,419.36,7,0,0,0.0,10,3,0,0,0,0.0,4991.08,41,37.50057390000001,127.0349155
서울특별시 강남구 역삼동 646-20번지,553.9,328.47,59.3,7366.39,799.68,5,0,0,78.35,19,7,1,1,0,0.0,7366.39,10,37.5005345,127.0346821
서울특별시 강남구 역삼동 646-22번지,293.6,171.68,58.47,937.78,253.62,7,0,0,16.2,5,1,0,0,0,0.0,937.78,38,37.5006916,127.0346264
서울특별시 강남구 역삼동 647번지,0.0,306.0,0.0,2440.14,0.0,7,0,0,0.0,6,2,0,0,0,0.0,2440.14,39,37.5004801,127.0324918
서울특별시 강남구 역삼동 647-1번지,343.4,205.63,59.88,2413.89,562.82,7,0,0,30.0,10,3,1,0,0,0.0,2413.89,6,37.5005992,127.0326472
서울특별시 강남구 역삼동 647-2번지,372.6,221.34,59.4,1486.67,284.16,7,0,0,18.8,5,2,0,0,0,0.0,1486.67,34,37.5006547,127.0328462
서울특별시 강남구 역삼동 647-3번지,195.3,163.77,83.86,504.33,236.03,7,0,0,11.5,3,1,0,0,0,0.0,504.33,51,37.500626,127.0330497
서울특별시 강남구 역삼동 647-4번지,257.1,136.22,52.98,2041.15,544.78,7,0,0,35.56,11,4,1,0,0,0.0,2041.15,4,37.5005713,127.0332055
서울특별시 강남구 역삼동 682-4번지,305.0,182.94,59.98,656.26,186.27,7,9,0,11.8,4,1,0,0,0,0.0,656.26,23,37.5092328,127.0431483
서울특별시 강남구 역삼동 682-5번지,337.4,202.04,59.88,925.27,216.19,7,0,11,13.11,4,1,0,0,0,0.0,925.27,23,37.5093655,127.0430726
서울특별시 강남구 역삼동 682-6번지,327.9,163.7,49.92,1102.57,249.51,7,0,0,20.98,6,1,1,0,0,0.0,1102.57,9,37.5095218,127.043
서울특별시 강남구 역삼동 682-7번지,463.7,260.16,56.10524,1458.91,241.46,7,0,0,22.575,5,1,0,0,0,0.0,1458.91,40,37.509708,127.0429139
서울특별시 강남구 역삼동 682-8번지,792.5,383.62,48.41,3816.22,260.74,7,0,0,28.15,6,3,2,0,0,0.0,3816.22,14,37.509799,127.0432252
서울특별시 강남구 역삼동 682-9번지,225.1,124.92,55.5,477.75,157.77,7,0,9,10.5,3,1,0,0,0,0.0,477.75,29,37.5096036,127.043223
서울특별시 강남구 역삼동 682-10번지,258.1,150.78,58.42,525.09,149.87,7,0,0,13.87,3,1,0,0,0,0.0,525.09,30,37.5094699,127.0432859
서울특별시 강남구 역삼동 682-11번지,0.0,90.48,0.0,161.25,0.0,2,0,0,0.0,2,1,0,0,0,0.0,161.25,48,37.5096518,127.0433861
서울특별시 강남구 역삼동 682-12번지,0.0,106.25,0.0,205.78,0.0,2,0,0,0.0,2,1,0,0,0,0.0,205.78,48,37.5095173,127.0434473
서울특별시 강남구 역삼동 682-13번지,678.0,338.57,49.94,2191.84,248.84,7,0,0,20.65,6,1,1,0,0,0.0,2191.84,3,37.5092028,127.0434073
서울특별시 강남구 역삼동 682-14번지,0.0,118.3,0.0,591.5,0.0,7,0,0,0.0,4,1,0,0,0,0.0,591.5,35,37.5093315,127.0435455
서울특별시 강남구 역삼동 682-15번지,0.0,119.14,0.0,581.94,0.0,7,0,0,0.0,4,1,0,0,0,0.0,581.94,40,37.5091833,127.0436158
서울특별시 강남구 역삼동 682-16번지,257.0,128.38,49.95,741.93,249.75486,7,0,0,0.0,6,1,0,0,0,0.0,741.93,36,37.50924029999999,127.0438071
서울특별시 강남구 삼성동 112-1번지,430.9,258.33,59.95,3788.71,699.93,7,0,0,40.0,13,2,1,0,0,0.0,3788.71,11,37.5101418,127.044348
서울특별시 강남구 삼성동 112-2번지,2485.5,1393.8,56.08,13598.06,254.71,6,0,0,40.9,10,4,5,0,0,0.0,13598.06,27,37.5102289,127.0446484
서울특별시 강남구 삼성동 121-14번지,161.3,89.61,55.55,318.93,146.5,2,0,6,10.1,3,1,0,0,0,0.0,318.93,31,37.5108551,127.0530083
서울특별시 강남구 삼성동 121-15번지,160.7,88.09,54.82,318.64,198.28,7,0,0,14.3,4,0,1,0,0,0.0,318.64,2,37.5107562,127.0530614
서울특별시 강남구 삼성동 121-16번지,234.3,130.48,55.96,419.15,131.72,7,0,9,9.1,3,1,0,0,0,0.0,419.15,29,37.5107017,127.052884
서울특별시 강남구 삼성동 121-17번지,198.8,107.3,53.97,391.06,145.19,7,0,7,10.2,3,1,0,0,0,0.0,391.06,28,37.5106099,127.0529536
서울특별시 강남구 삼성동 121-18번지,158.2,91.4,57.77,312.93,143.76,7,0,5,10.55,3,1,0,0,0,0.0,312.93,28,37.5106583,127.0531141
서울특별시 강남구 삼성동 121-19번지,167.3,82.98,49.6,246.58,97.79,2,0,1,7.9,2,1,0,0,0,0.0,246.58,36,37.5105576,127.0531653
서울특별시 강남구 삼성동 121-20번지,169.8,84.19,49.58,336.76,148.75,7,0,4,0.0,3,1,0,0,0,0.0,336.76,33,37.5105148,127.0530263
서울특별시 강남구 삼성동 121-22번지,0.0,85.53,0.0,185.38,0.0,2,0,1,0.0,2,1,0,0,0,0.0,185.38,51,37.5113134,127.0529769
서울특별시 강남구 삼성동 121-23번지,168.8,93.92,55.64,447.17,198.03,7,0,1,12.7,4,1,0,0,0,0.0,447.17,36,37.5113581,127.0531112
서울특별시 강남구 삼성동 121-24번지,164.6,97.62,59.31,441.34,208.82,7,0,1,11.4,4,1,0,0,0,0.0,441.34,28,37.5112531,127.05317
서울특별시 강남구 삼성동 121-25번지,165.2,96.28,58.28,307.41,136.64,7,0,8,10.1,3,1,0,0,0,0.0,307.41,30,37.5112066,127.0530333
서울특별시 강남구 역삼동 711-6번지,1043.1,513.0,49.18,4715.0243,229.91,7,0,0,24.6,5,3,0,1,0,0.0,4715.0243,9,37.4994269,127.0446982
서울특별시 강남구 역삼동 712-5번지,1019.9,481.09,47.17,5405.996,227.57,7,67,0,25.4,7,4,2,0,0,0.0,5405.996,3,37.4999985,127.0464688
서울특별시 강남구 역삼동 713번지,0.0,421.74,0.0,1686.96,0.0,7,0,0,14.85,4,0,0,0,0,0.0,1686.96,20,37.50170749999999,127.047566
서울특별시 강남구 역삼동 713번지,0.0,131.5,0.0,131.5,0.0,5,0,0,3.8,1,0,0,0,0,0.0,131.5,11,37.50170749999999,127.047566
서울특별시 강남구 역삼동 713번지,30153.3,1679.35,5.5693738,20655.13,58.089462,7,0,0,21.5,6,1,0,0,3,1006.61,20655.13,48,37.50170749999999,127.047566
서울특별시 강남구 역삼동 713번지,0.0,1401.8,0.0,2454.81,0.0,7,0,0,17.75,3,1,0,0,0,0.0,2454.81,20,37.50170749999999,127.047566
서울특별시 강남구 역삼동 713-7번지,0.0,791.93,0.0,19816.91,0.0,7,76,0,66.4,24,2,0,2,0,0.0,19816.91,18,37.5006989,127.0475328
서울특별시 강남구 역삼동 713-7번지,0.0,862.17,0.0,22356.2,0.0,7,80,0,66.4,24,2,0,2,0,0.0,22356.2,18,37.5006989,127.0475328
서울특별시 강남구 역삼동 725-42번지,405.5,243.24,59.99,899.72,148.08,7,16,0,15.3,5,1,1,0,0,0.0,899.72,5,37.499323,127.0402417
서울특별시 강남구 역삼동 725-43번지,410.2,226.27,55.16,1280.43,149.57,7,20,0,13.71,4,2,1,0,0,0.0,1280.43,9,37.4991563,127.0403207
서울특별시 강남구 역삼동 725-44번지,405.8,206.77,50.95,1062.35,149.96,7,7,0,12.9,4,2,0,0,0,0.0,1062.35,23,37.4989899,127.0403985
서울특별시 강남구 역삼동 725-45번지,0.0,66.72,0.0,243.84,0.0,2,0,1,0.0,2,1,0,0,0,0.0,243.84,47,37.4988216,127.0404761
서울특별시 강남구 삼성동 76-21번지,0.0,83.85,0.0,203.64,0.0,2,0,1,0.0,1,1,0,0,0,0.0,203.64,39,37.5154998,127.0588111
서울특별시 강남구 삼성동 76-22번지,0.0,84.38,0.0,178.32,0.0,2,0,0,0.0,1,1,0,0,0,0.0,178.32,39,37.5153895,127.0588877
서울특별시 강남구 삼성동 76-23번지,193.1,80.41,41.64,134.82,41.64,2,0,0,2.6,1,1,0,0,0,0.0,134.82,39,37.5152991,127.0587829
서울특별시 강남구 삼성동 96-14번지,0.0,68.16,0.0,205.98,0.0,2,3,0,0.0,2,1,0,0,0,0.0,205.98,39,37.5183762,127.0638796
서울특별시 강남구 삼성동 96-14번지,0.0,68.16,0.0,205.98,0.0,2,3,0,0.0,2,1,0,0,0,0.0,205.98,39,37.5183762,127.0638796
서울특별시 강남구 삼성동 96-14번지,0.0,68.16,0.0,205.98,0.0,2,3,0,0.0,2,1,0,0,0,0.0,205.98,39,37.5183762,127.0638796
서울특별시 강남구 삼성동 96-14번지,0.0,68.16,0.0,205.98,0.0,2,3,0,0.0,2,1,0,0,0,0.0,205.98,39,37.5183762,127.0638796
서울특별시 강남구 삼성동 96-14번지,0.0,68.16,0.0,205.98,0.0,2,3,0,0.0,2,1,0,0,0,0.0,205.98,39,37.5183762,127.0638796
서울특별시 강남구 삼성동 96-14번지,0.0,68.16,0.0,205.98,0.0,2,3,0,0.0,2,1,0,0,0,0.0,205.98,39,37.5183762,127.0638796
서울특별시 강남구 삼성동 96-15번지,0.0,83.16,0.0,249.48,0.0,2,3,0,0.0,2,1,0,0,0,0.0,249.48,37,37.51830169999999,127.0634864
서울특별시 강남구 삼성동 96-16번지,0.0,83.25,0.0,249.75,0.0,2,3,0,0.0,2,1,0,0,0,0.0,249.75,37,37.5182219,127.063591
서울특별시 강남구 삼성동 96-17번지,0.0,83.25,0.0,249.75,0.0,2,3,0,0.0,2,1,0,0,0,0.0,249.75,37,37.5181431,127.0636981
서울특별시 강남구 삼성동 96-19번지,0.0,83.1,0.0,249.3,0.0,2,3,0,0.0,2,1,0,0,0,0.0,249.3,37,37.51807590000001,127.0634889
서울특별시 강남구 삼성동 96-20번지,0.0,83.04,0.0,249.12,0.0,2,3,0,0.0,2,1,0,0,0,0.0,249.12,37,37.5180056,127.0633824
서울특별시 강남구 삼성동 97번지,1046.4,341.48,32.63,4909.59,348.3,7,19,0,0.0,11,2,0,0,0,0.0,4909.59,33,37.5190073,127.0639438
서울특별시 강남구 삼성동 38-21번지,669.7,348.14,51.98,632.02,80.06,7,0,0,9.45,2,1,0,0,0,0.0,632.02,30,37.5115207,127.0471716
서울특별시 강남구 삼성동 38-23번지,1057.5,372.6,35.23,3991.71,246.41,7,0,0,27.0,8,2,1,0,0,0.0,3991.71,38,37.51151060000001,127.0468255
서울특별시 강남구 삼성동 38-24번지,966.8,450.05,46.55,4878.82,349.16,7,0,0,41.1,10,3,2,0,0,0.0,4878.82,5,37.5114164,127.0465837
서울특별시 강남구 삼성동 38-25번지,1247.4,582.42,46.69,5744.11,298.31,7,0,0,0.0,8,2,0,0,0,0.0,5744.11,33,37.5113658,127.0464135
서울특별시 강남구 삼성동 38-29번지,335.8,183.33,54.59,1946.92,502.58487,7,0,0,38.4,10,1,1,0,0,0.0,1946.92,6,37.5111381,127.0457546
서울특별시 강남구 삼성동 38-30번지,513.4,252.5,49.18,2191.59,282.64,7,0,0,24.7,7,2,1,0,0,0.0,2191.59,32,37.5110979,127.0455929
서울특별시 강남구 삼성동 38-32번지,230.5,102.8,44.6,369.48,126.33,7,0,6,10.2,3,1,0,0,0,0.0,369.48,28,37.5115981,127.046305
서울특별시 강남구 삼성동 38-33번지,520.4,259.95,49.95,237.46,45.63,5,0,0,12.2,2,0,0,0,0,0.0,237.46,19,37.5115869,127.0461075
서울특별시 강남구 삼성동 39번지,179.6,107.41,59.81,608.78,279.63,7,7,0,14.3,5,1,0,0,0,0.0,608.78,20,37.5127364,127.0447046
서울특별시 강남구 삼성동 39-1번지,274.8,163.89,59.64,530.71,193.13,7,10,0,14.4,5,0,1,0,0,0.0,530.71,9,37.5126305,127.04475
서울특별시 강남구 삼성동 39-2번지,1603.6,648.77,40.46,3292.67,149.3,7,16,0,11.7,4,1,2,0,0,0.0,3292.67,25,37.5125385,127.0449991
서울특별시 강남구 삼성동 51-2번지,969.0,562.4,58.04,9321.07,797.3,6,0,0,59.8,17,2,3,1,0,0.0,9321.07,9,37.5131577,127.0526855
서울특별시 강남구 삼성동 51-3번지,0.0,120.7,0.0,673.2,0.0,7,0,0,0.0,5,1,0,0,0,0.0,673.2,40,37.5132986,127.0525745
서울특별시 강남구 청담동 121-35번지,0.0,73.39,0.0,153.29,0.0,2,0,0,0.0,2,1,0,0,0,0.0,153.29,48,37.5257505,127.049044
서울특별시 강남구 청담동 121-36번지,196.3,98.97,50.42,414.57,166.72,7,0,0,11.7,4,1,0,0,0,0.0,414.57,28,37.5257819,127.0488721
서울특별시 강남구 청담동 121-37번지,0.0,190.61,0.0,762.44,0.0,2,9,0,0.0,3,1,0,0,0,0.0,762.44,43,37.525901,127.0490146
서울특별시 강남구 청담동 121-42번지,0.0,243.3,0.0,920.51,0.0,2,9,0,0.0,3,1,0,0,0,0.0,920.51,43,37.5260671,127.0490771
서울특별시 강남구 청담동 121-45번지,552.7,322.89,58.42,1939.66,199.04,7,10,0,19.5,6,2,1,0,0,0.0,1939.66,7,37.5262271,127.0491341
서울특별시 강남구 청담동 121-47번지,592.9,312.88,52.77,1648.6,205.55,7,8,0,0.0,4,1,0,0,0,0.0,1648.6,33,37.5263893,127.0493187
서울특별시 강남구 청담동 121-52번지,190.3,95.04,49.94,483.84,192.2,7,0,1,11.9,4,1,0,0,0,0.0,483.84,32,37.526652,127.0493959
서울특별시 강남구 청담동 121-56번지,193.3,115.21,59.6,520.64,199.21,7,0,0,12.55,4,1,1,0,0,0.0,520.64,9,37.5265299,127.0493528
서울특별시 강남구 청담동 121-61번지,657.3,280.91,42.74,1621.0,166.11,7,8,0,9.75,4,1,1,0,0,0.0,1621.0,27,37.5264797,127.0488628
서울특별시 강남구 삼성동 1-2번지,438.5,263.0713,59.99,4763.2345,838.15,7,0,0,44.83,15,5,0,1,0,0.0,4763.2345,1,37.516814,127.0422231
서울특별시 강남구 삼성동 1-3번지,0.0,156.23,0.0,990.97,0.0,7,0,0,0.0,5,1,0,0,0,0.0,990.97,49,37.5167827,127.0420533
서울특별시 강남구 삼성동 1-4번지,0.0,414.54,0.0,2437.83,0.0,7,0,0,0.0,5,1,0,0,0,0.0,2437.83,50,37.5167176,127.0418019
서울특별시 강남구 삼성동 2번지,0.0,915.63,0.0,14008.47,0.0,7,168,0,61.91,20,1,5,0,0,0.0,14008.47,27,37.5170294,127.0427453
서울특별시 강남구 삼성동 2번지,0.0,833.55,0.0,13842.336,0.0,7,136,0,61.91,20,1,4,0,0,0.0,13842.336,27,37.5170294,127.0427453
서울특별시 강남구 대치동 905-19번지,784.8,348.0,44.34,3141.99,290.45,7,0,0,0.0,7,2,0,0,0,0.0,3141.99,33,37.5022141,127.0551232
서울특별시 강남구 대치동 916-41번지,335.1,199.84,59.64,659.95,196.94,7,13,0,13.1,5,0,0,0,0,0.0,659.97,23,37.5007129,127.0572235
서울특별시 강남구 대치동 916-42번지,347.2,191.78,55.24,659.34,189.9,7,7,0,14.94,5,0,1,0,0,0.0,659.34,23,37.500976,127.0568262
서울특별시 강남구 대치동 916-43번지,345.5,206.59,59.79,681.36,197.21,7,16,0,14.3,5,0,1,0,0,0.0,681.36,1,37.5009168,127.0566479
서울특별시 강남구 대치동 916-44번지,349.3,209.12,59.87,659.99,188.95,7,12,0,13.9,5,0,1,0,0,0.0,659.99,9,37.500807,127.0569146
서울특별시 강남구 대치동 916-45번지,340.7,203.77,59.81,659.76,193.65,7,12,0,18.66,6,0,1,0,0,0.0,659.76,7,37.5007482,127.0567361
