대지위치,지하층수,노후화,위도,경도,in_flood_area,flood_point_count,높이(m),지상층수,구조
서울특별시 강남구 논현동 85-3번지,1,17,37.5158458,127.0328519,1,2067,16.02,4,7
서울특별시 강남구 논현동 85-4번지,2,8,37.5158684,127.0330226,1,2032,21.76,4,7
서울특별시 강남구 논현동 85-8번지,1,1,37.5160628,127.0338741,1,1808,17.2,4,7
서울특별시 강남구 논현동 85-9번지,1,39,37.5158982,127.0339434,1,1912,0.0,2,2
서울특별시 강남구 논현동 229-19번지,1,27,37.5092347,127.0349795,1,3691,12.03,4,7
서울특별시 강남구 논현동 229-21번지,1,23,37.509123,127.0352658,1,3618,14.12,4,7
서울특별시 강남구 논현동 229-22번지,1,25,37.5090617,127.0350646,1,3694,12.37,4,7
서울특별시 강남구 논현동 229-23번지,0,23,37.5090105,127.0348942,1,3761,14.3,5,7
서울특별시 강남구 논현동 229-24번지,1,23,37.508949,127.0346887,1,3850,15.8,4,7
서울특별시 강남구 논현동 229-25번지,0,22,37.5088939,127.0345051,1,3908,17.1,6,7
서울특별시 강남구 논현동 229-26번지,2,22,37.5088395,127.0343136,1,3960,17.3,6,7
서울특별시 강남구 논현동 229-28번지,1,42,37.5094463,127.0341039,1,3855,7.4,2,2
서울특별시 강남구 논현동 229-29번지,0,29,37.5094722,127.0343496,1,3805,12.1,4,7
서울특별시 강남구 논현동 230번지,1,23,37.5097932,127.0352819,1,3443,12.22,4,7
서울특별시 강남구 논현동 230-1번지,1,36,37.509866,127.0354639,1,3367,10.95,3,7
서울특별시 강남구 논현동 244-17번지,2,12,37.5147522,127.0401683,1,1109,10.5,4,7
서울특별시 강남구 논현동 244-18번지,1,24,37.5147984,127.0403321,1,1080,11.7,4,7
서울특별시 강남구 논현동 170-29번지,1,23,37.5079451,127.0274917,1,4163,10.8,3,7
서울특별시 강남구 논현동 171번지,2,28,37.5085153,127.0279977,1,4107,9.71,3,7
서울특별시 강남구 논현동 171-1번지,2,21,37.5086746,127.0281431,1,4089,9.6,3,7
서울특별시 강남구 논현동 171-2번지,1,24,37.5088255,127.0282794,1,4074,13.53,5,7
서울특별시 강남구 논현동 171-3번지,2,28,37.5090215,127.0284193,1,4043,9.08,3,7
서울특별시 강남구 논현동 171-4번지,2,27,37.5091635,127.0285435,1,4016,9.4,2,7
서울특별시 강남구 논현동 171-5번지,2,26,37.5092986,127.0286656,1,4002,10.2,3,7
서울특별시 강남구 논현동 171-6번지,1,24,37.5092349,127.02878,1,4013,10.93,3,7
서울특별시 강남구 논현동 171-7번지,1,11,37.509098,127.028659,1,4033,14.15,4,7
서울특별시 강남구 논현동 171-8번지,1,24,37.508956,127.0285322,1,4062,9.11,3,7
서울특별시 강남구 논현동 171-9번지,2,24,37.5087304,127.0284873,1,4092,11.48,3,7
서울특별시 강남구 논현동 171-10번지,1,25,37.5086126,127.0283822,1,4107,10.25,3,7
서울특별시 강남구 논현동 171-11번지,1,25,37.508506,127.0282868,1,4119,8.3,3,7
서울특별시 강남구 논현동 171-12번지,1,34,37.5083956,127.028189,1,4127,7.95,2,2
서울특별시 강남구 논현동 189-12번지,2,1,37.5081269,127.0304129,1,4259,23.75,5,7
서울특별시 강남구 논현동 189-13번지,1,24,37.5081856,127.0305569,1,4248,13.9,5,7
서울특별시 강남구 논현동 189-14번지,1,24,37.50804600000001,127.0306269,1,4299,11.6,4,7
서울특별시 강남구 논현동 209-2번지,1,38,37.5146067,127.0338243,1,2567,20.05,4,7
서울특별시 강남구 논현동 209-3번지,3,6,37.5146686,127.0340218,1,2481,31.65,8,7
서울특별시 강남구 논현동 209-4번지,3,16,37.5147525,127.0342582,1,2397,31.6,8,7
서울특별시 강남구 논현동 209-5번지,1,35,37.5145571,127.0343032,1,2469,14.7,5,7
서울특별시 강남구 논현동 209-6번지,1,32,37.5144787,127.03415,1,2556,9.325,3,7
서울특별시 강남구 논현동 209-8번지,1,13,37.5144039,127.033815,1,2656,20.15,6,7
서울특별시 강남구 논현동 209-9번지,2,35,37.51424859999999,127.0335456,1,2750,21.7,7,7
서울특별시 강남구 논현동 209-11번지,1,7,37.5142848,127.0338636,1,2685,21.55,7,7
서울특별시 강남구 논현동 209-13번지,1,40,37.5143452,127.0340612,1,2632,14.9,5,7
서울특별시 강남구 논현동 209-14번지,2,13,37.5144137,127.0342785,1,2562,17.56,5,7
서울특별시 강남구 논현동 164-11번지,1,45,37.5075072,127.0235049,1,3275,0.0,5,7
서울특별시 강남구 논현동 164-12번지,1,23,37.5076795,127.0237316,1,3338,15.1,5,7
서울특별시 강남구 논현동 164-13번지,1,33,37.5077891,127.0236939,1,3322,12.0,4,2
서울특별시 강남구 논현동 164-14번지,3,13,37.5079654,127.0236097,1,3288,22.9,6,7
서울특별시 강남구 논현동 164-15번지,1,33,37.5081701,127.023512,1,3250,0.0,4,7
서울특별시 강남구 논현동 164-16번지,1,33,37.5083531,127.023425,1,3206,16.8,5,7
서울특별시 강남구 논현동 165번지,1,47,37.5071677,127.0236869,1,3290,0.0,9,7
서울특별시 강남구 논현동 165-1번지,3,10,37.5069328,127.0237884,1,3285,57.0,11,7
서울특별시 강남구 논현동 165-3번지,1,40,37.50670340000001,127.0238993,1,3308,23.1,6,7
서울특별시 강남구 논현동 165-7번지,1,38,37.5063829,127.0240541,1,3385,13.35,4,7
서울특별시 강남구 논현동 165-8번지,5,15,37.5062066,127.0241119,1,3423,54.9,16,7
서울특별시 강남구 논현동 165-9번지,1,35,37.5063975,127.0243274,1,3473,14.5,4,7
서울특별시 강남구 논현동 165-10번지,1,35,37.5065205,127.0242834,1,3444,14.6,5,7
서울특별시 강남구 논현동 128-7번지,1,36,37.5132931,127.0297146,1,3404,15.6,4,7
서울특별시 강남구 논현동 128-9번지,1,40,37.5134054,127.0299179,1,3398,0.0,4,7
서울특별시 강남구 논현동 128-10번지,1,41,37.5132282,127.0300082,1,3405,0.0,3,7
서울특별시 강남구 논현동 128-12번지,2,22,37.513078,127.0297213,1,3405,28.39,7,7
서울특별시 강남구 논현동 128-13번지,1,47,37.5130654,127.0299156,1,3405,0.0,2,2
서울특별시 강남구 논현동 128-14번지,1,29,37.5131121,127.0300648,1,3405,16.16,5,7
서울특별시 강남구 논현동 129번지,0,15,37.5135239,127.0301914,1,3395,13.5,3,5
서울특별시 강남구 논현동 129-1번지,1,39,37.513655,127.0304903,1,3392,26.1,4,7
서울특별시 강남구 논현동 139-18번지,1,32,37.5106417,127.0256434,1,3581,0.0,3,7
서울특별시 강남구 논현동 139-19번지,1,33,37.5107291,127.0255523,1,3561,10.6,3,7
서울특별시 강남구 논현동 139-20번지,1,33,37.5107975,127.0254461,1,3543,10.6,3,7
서울특별시 강남구 논현동 139-21번지,1,23,37.5109176,127.0253552,1,3510,11.34,3,7
서울특별시 강남구 논현동 139-22번지,1,24,37.5108376,127.0252754,1,3512,9.6,3,7
서울특별시 강남구 논현동 80-17번지,1,45,37.5163782,127.02989,1,1987,0.0,3,2
서울특별시 강남구 논현동 80-18번지,1,33,37.51636939999999,127.030091,1,1970,8.9,3,7
서울특별시 강남구 논현동 99-3번지,1,5,37.5211486,127.0380369,1,386,9.1,2,5
서울특별시 강남구 논현동 99-6번지,1,29,37.5212142,127.0383372,1,357,20.45,7,7
서울특별시 강남구 논현동 99-7번지,2,22,37.521186,127.0385322,1,347,20.75,6,7
서울특별시 강남구 논현동 99-10번지,1,11,37.5209987,127.0380839,1,404,17.9,5,7
서울특별시 강남구 논현동 99-12번지,1,30,37.5209567,127.0379051,1,416,9.9,3,7
서울특별시 강남구 논현동 99-14번지,1,30,37.5207756,127.0377235,1,452,9.5,3,7
서울특별시 강남구 논현동 99-16번지,0,16,37.5208525,127.0380307,1,418,12.8,4,7
서울특별시 강남구 논현동 99-17번지,0,28,37.5208763,127.0381754,1,411,10.1,3,7
서울특별시 강남구 논현동 99-19번지,1,32,37.5206161,127.0377389,1,470,1.58,5,7
서울특별시 강남구 논현동 99-20번지,1,34,37.52065340000001,127.03789,1,453,1.36,5,7
서울특별시 강남구 논현동 99-21번지,1,34,37.5206908,127.0380387,1,440,14.35,5,7
서울특별시 강남구 논현동 49-9번지,1,35,37.5126835,127.021593,1,2187,0.0,5,7
서울특별시 강남구 논현동 49-15번지,2,31,37.51240749999999,127.0214876,1,2215,0.0,5,7
서울특별시 강남구 논현동 49-16번지,2,32,37.5123358,127.0212155,1,2168,23.25,6,7
서울특별시 강남구 논현동 49-17번지,1,45,37.5121877,127.0212861,1,2205,25.15,7,6
서울특별시 강남구 논현동 50번지,4,32,37.5119397,127.021371,1,2287,0.0,10,7
서울특별시 강남구 논현동 50-1번지,5,32,37.51170279999999,127.0214926,1,2378,78.7,20,6
서울특별시 강남구 논현동 50-3번지,1,42,37.5115212,127.0218189,1,2508,16.17,4,7
서울특별시 강남구 논현동 50-5번지,1,31,37.5118733,127.021628,1,2366,11.7,4,7
서울특별시 강남구 논현동 50-7번지,1,32,37.5120624,127.021538,1,2310,0.0,4,7
서울특별시 강남구 논현동 67-2번지,1,9,37.5188293,127.0303973,1,1092,14.4,5,7
서울특별시 강남구 논현동 67-3번지,1,36,37.5188791,127.0305548,1,1088,9.6,2,2
서울특별시 강남구 논현동 67-4번지,1,20,37.5189485,127.0307701,1,1079,15.7,5,7
서울특별시 강남구 논현동 67-5번지,1,32,37.51902219999999,127.0309988,1,1057,17.3,5,7
서울특별시 강남구 논현동 242-46번지,2,4,37.5154374,127.0411127,1,935,26.66,7,7
서울특별시 강남구 논현동 259-10번지,2,3,37.5126288,127.0377204,1,2227,20.2,4,7
서울특별시 강남구 논현동 259-11번지,2,3,37.5126629,127.0375218,1,2275,20.2,4,7
서울특별시 강남구 논현동 259-12번지,1,42,37.5124787,127.0374728,1,2347,0.0,2,2
서울특별시 강남구 논현동 259-13번지,1,22,37.5124457,127.0376717,1,2268,13.6,4,7
서울특별시 강남구 논현동 259-14번지,1,10,37.5124116,127.0378702,1,2227,13.0,4,7
서울특별시 강남구 논현동 259-15번지,2,1,37.5122377,127.0378251,1,2256,20.9,4,7
서울특별시 강남구 논현동 259-16번지,1,22,37.512283,127.0376303,1,2330,13.05,4,7
서울특별시 강남구 논현동 259-17번지,1,42,37.512331,127.0374371,1,2391,0.0,2,2
서울특별시 강남구 논현동 260번지,3,14,37.5127649,127.0365027,1,2570,16.33,4,7
서울특별시 강남구 논현동 260번지,3,14,37.5127649,127.0365027,1,2570,16.6,4,7
서울특별시 강남구 논현동 260-13번지,3,14,37.5124707,127.0366571,1,2600,16.69,4,7
서울특별시 강남구 논현동 214-15번지,1,21,37.512777,127.0334725,1,3157,12.06,4,7
서울특별시 강남구 논현동 214-18번지,1,28,37.5129659,127.0335786,1,3105,1.01,3,2
서울특별시 강남구 논현동 214-19번지,1,28,37.5130989,127.0335142,1,3099,10.2,4,7
서울특별시 강남구 논현동 214-20번지,1,8,37.5132311,127.0334507,1,3090,18.2,6,7
서울특별시 강남구 논현동 214-21번지,1,34,37.5132697,127.0335845,1,3032,14.85,5,7
서울특별시 강남구 논현동 214-22번지,1,30,37.51313870000001,127.03365,1,3047,15.4,6,7
서울특별시 강남구 논현동 214-23번지,1,29,37.5164561,127.0318878,1,1749,1.69,5,7
서울특별시 강남구 논현동 214-24번지,1,34,37.5128689,127.033779,1,3079,14.35,5,7
서울특별시 강남구 논현동 227-1번지,1,33,37.5099217,127.0340684,1,3725,14.1,4,7
서울특별시 강남구 논현동 227-3번지,1,35,37.5100395,127.0344637,1,3607,0.0,4,7
서울특별시 강남구 논현동 227-4번지,1,47,37.5100181,127.0347773,1,3533,0.0,3,7
서울특별시 강남구 논현동 227-5번지,0,23,37.5098239,127.0345648,1,3635,11.0,4,7
서울특별시 강남구 논현동 227-6번지,1,22,37.5096796,127.0340807,1,3785,12.12,4,7
서울특별시 강남구 논현동 180-18번지,1,24,37.5075103,127.0272457,1,4154,14.12,5,7
서울특별시 강남구 논현동 180-19번지,1,31,37.5075663,127.0277823,1,4237,10.2,3,7
서울특별시 강남구 논현동 181번지,1,34,37.50748,127.0259996,1,3845,14.95,5,7
서울특별시 강남구 논현동 181-1번지,1,34,37.5075175,127.0261155,1,3873,0.0,3,7
서울특별시 강남구 논현동 181-2번지,1,52,37.5075482,127.0262203,1,3903,6.9,2,2
서울특별시 강남구 논현동 181-3번지,0,18,37.507579,127.0263205,1,3920,15.1,5,7
서울특별시 강남구 논현동 181-4번지,1,33,37.50761,127.0264424,1,3944,16.0,5,7
서울특별시 강남구 논현동 181-5번지,1,33,37.5076519,127.0265832,1,3988,15.6,5,7
서울특별시 강남구 논현동 181-6번지,1,35,37.5076934,127.0267382,1,4020,16.3,5,7
서울특별시 강남구 논현동 181-7번지,1,34,37.5077473,127.0269038,1,4058,0.0,5,7
서울특별시 강남구 논현동 181-8번지,1,42,37.5075029,127.0268078,1,4021,15.1,4,7
서울특별시 강남구 논현동 181-9번지,1,34,37.5074669,127.026671,1,3990,0.0,7,7
서울특별시 강남구 논현동 181-10번지,1,33,37.5074248,127.0265303,1,3961,18.8,6,7
서울특별시 강남구 압구정동 188-27번지,0,56,37.5164561,127.0318878,1,1749,0.0,1,3
서울특별시 강남구 논현동 60-12번지,1,35,37.5195005,127.0297292,1,1035,20.28,6,7
서울특별시 강남구 논현동 60-13번지,2,28,37.5195484,127.0298753,1,1022,21.1,7,7
서울특별시 강남구 논현동 60-14번지,1,7,37.5195895,127.0300004,1,1013,19.2,5,7
서울특별시 강남구 논현동 60-15번지,0,23,37.5196388,127.030151,1,998,9.3,2,5
서울특별시 강남구 논현동 60-16번지,2,19,37.5197037,127.0303481,1,985,20.0,6,7
서울특별시 강남구 논현동 60-17번지,2,21,37.5197589,127.0305142,1,975,25.3,8,7
서울특별시 강남구 논현동 60-18번지,1,23,37.5198085,127.0306662,1,958,16.82,5,5
서울특별시 강남구 논현동 61번지,3,18,37.5202374,127.0307979,1,897,68.0,14,6
서울특별시 강남구 논현동 61-3번지,2,19,37.5202515,127.0311232,1,886,69.5,15,7
서울특별시 강남구 논현동 61-4번지,2,32,37.5202387,127.0313628,1,885,36.85,8,7
서울특별시 강남구 논현동 61-5번지,2,41,37.5203899,127.0315565,1,861,0.0,0,7
서울특별시 강남구 논현동 61-6번지,2,35,37.5204516,127.0317621,1,847,0.0,0,7
서울특별시 강남구 논현동 252-1번지,0,21,37.5135469,127.0387754,1,1665,2.57,1,7
서울특별시 강남구 논현동 252-1번지,2,21,37.5135469,127.0387754,1,1665,3.6,0,7
서울특별시 강남구 논현동 252-1번지,1,21,37.5135469,127.0387754,1,1665,0.0,0,7
서울특별시 강남구 논현동 253번지,1,29,37.5142306,127.0393441,1,1322,8.72,2,2
서울특별시 강남구 논현동 253-1번지,1,24,37.514275,127.039529,1,1277,15.25,4,7
서울특별시 강남구 논현동 253-2번지,1,24,37.51430850000001,127.0396621,1,1248,13.0,4,7
서울특별시 강남구 논현동 253-3번지,1,23,37.5144351,127.0398799,1,1194,13.6,4,7
서울특별시 강남구 논현동 253-4번지,2,6,37.5144876,127.0400752,1,1173,20.6,5,7
서울특별시 강남구 논현동 253-6번지,2,5,37.5145339,127.0402581,1,1114,16.8,4,7
서울특별시 강남구 논현동 253-7번지,1,26,37.5145723,127.0404162,1,1088,11.2,3,7
서울특별시 강남구 논현동 253-8번지,1,8,37.5144287,127.0404716,1,1093,14.25,4,7
서울특별시 강남구 논현동 267-13번지,1,29,37.5129922,127.0422278,1,825,9.1,3,2
서울특별시 강남구 논현동 267-14번지,3,33,37.5131244,127.0424541,1,777,28.4,7,7
서울특별시 강남구 논현동 204-6번지,2,45,37.5061435,127.0289661,1,4470,0.0,5,7
서울특별시 강남구 논현동 205번지,3,21,37.5066239,127.0296486,1,4558,26.5,7,7
서울특별시 강남구 논현동 205-1번지,2,21,37.5066519,127.0298287,1,4572,11.09,3,7
서울특별시 강남구 논현동 219-21번지,1,22,37.5119259,127.0346483,1,3036,14.1,4,7
서울특별시 강남구 논현동 219-23번지,0,22,37.5117538,127.0347187,1,3068,15.14,5,7
서울특별시 강남구 논현동 219-24번지,1,18,37.5117087,127.0345698,1,3134,15.8,4,7
서울특별시 강남구 논현동 219-25번지,0,18,37.51166449999999,127.0344215,1,3176,14.35,5,7
서울특별시 강남구 논현동 219-26번지,1,7,37.5116204,127.0342735,1,3219,14.35,5,7
서울특별시 강남구 논현동 219-27번지,1,23,37.5115722,127.0341119,1,3274,13.35,4,7
서울특별시 강남구 논현동 219-28번지,0,3,37.5114839,127.0338148,1,3360,15.9,5,7
서울특별시 강남구 논현동 219-29번지,1,29,37.5114453,127.0341719,1,3296,10.65,3,7
서울특별시 강남구 논현동 219-30번지,0,22,37.5114934,127.0343337,1,3242,14.2,6,7
서울특별시 강남구 논현동 219-31번지,1,24,37.5115378,127.0344822,1,3200,12.15,3,7
서울특별시 강남구 논현동 187-15번지,1,31,37.5068922,127.0275273,1,4259,11.2,3,7
서울특별시 강남구 논현동 187-16번지,1,5,37.5066967,127.0274518,1,4210,19.91,6,7
서울특별시 강남구 논현동 187-17번지,0,17,37.5068261,127.0276858,1,4278,9.6,4,7
서울특별시 강남구 논현동 187-18번지,0,13,37.5067212,127.0277256,1,4287,13.5,4,7
서울특별시 강남구 논현동 187-20번지,0,21,37.506893,127.0279095,1,4320,14.25,5,7
서울특별시 강남구 논현동 187-21번지,0,15,37.5067931,127.0279652,1,4351,11.0,4,7
서울특별시 강남구 논현동 187-22번지,1,2,37.5068452,127.0281466,1,4378,15.7,5,7
서울특별시 강남구 논현동 187-23번지,1,1,37.5069167,127.0282977,1,4415,19.1,5,7
서울특별시 강남구 논현동 188번지,1,34,37.5075186,127.0285337,1,4331,11.2,3,7
서울특별시 강남구 논현동 188-1번지,0,24,37.50749709999999,127.0286571,1,4345,10.6,4,7
서울특별시 강남구 논현동 188-2번지,1,30,37.5074707,127.0287937,1,4365,11.8,3,7
서울특별시 강남구 논현동 188-3번지,0,12,37.5074432,127.0289714,1,4395,13.4,5,7
서울특별시 강남구 논현동 150-16번지,0,13,37.5110517,127.029446,1,3787,14.672,5,7
서울특별시 강남구 논현동 151번지,1,46,37.5115487,127.0302418,1,3628,0.0,2,2
서울특별시 강남구 논현동 151-1번지,1,29,37.5114316,127.0302736,1,3644,11.5,3,7
서울특별시 강남구 논현동 151-2번지,1,14,37.511323,127.0303068,1,3674,16.06,5,7
서울특별시 강남구 논현동 151-3번지,1,21,37.5112225,127.0303451,1,3703,15.8,4,7
서울특별시 강남구 논현동 151-4번지,2,23,37.5111294,127.0305108,1,3724,12.67,4,7
서울특별시 강남구 논현동 162-5번지,0,14,37.50870219999999,127.0247864,1,3552,13.65,5,7
서울특별시 강남구 논현동 162-6번지,1,31,37.5085987,127.0248364,1,3567,10.6,3,7
서울특별시 강남구 논현동 162-9번지,1,32,37.5087604,127.0249774,1,3604,0.0,3,7
서울특별시 강남구 논현동 162-10번지,1,23,37.5087533,127.0251506,1,3640,15.0,5,7
서울특별시 강남구 논현동 162-12번지,0,27,37.5084294,127.0248239,1,3576,2.69,1,1
서울특별시 강남구 논현동 162-13번지,1,35,37.5083918,127.0247022,1,3560,12.1,4,7
