ground_nof,bstory_cnt,totar,bottom_area,time_unit_rainqty,time_unit_ws,time_unit_wd,spt_frstt_dist,target,구조_기타,구조_벽돌구조,구조_블록구조,구조_일반목구조,구조_일반철골구조,구조_철골철근콘크리트구조,구조_철근콘크리트구조,target_log,target_boxcox
4,1,1521.81,308.12,0.0,3.0,270.0,4.2,0.0839,False,False,False,False,False,False,True,0.08056564783956717,0.5805656478395672
7,2,4849.99,589.89,0.0,1.0,20.0,3.0,0.0781,False,False,False,False,False,False,True,0.07520023256293519,0.5752002325629352
23,0,8531.69,412.81,0.0,1.0,50.0,2.4,0.0899,False,False,False,False,False,False,True,0.0860859489131289,0.5860859489131289
3,1,328.08,82.02,0.0,1.0,110.0,4.1,0.0794,False,False,False,False,False,False,True,0.07640533120240538,0.5764053312024053
3,1,281.2,70.3,0.0,1.0,110.0,3.0,0.1488,False,True,False,False,False,False,False,0.13871791931182267,0.6387179193118226
3,1,299.94,89.79,0.0,1.0,320.0,4.3,0.0541,False,False,False,False,False,False,True,0.05268732227900646,0.5526873222790064
0,2,8655.0,8213.0,0.0,1.0,320.0,3.1,0.0,False,False,False,False,False,False,True,0.0,0.5
2,0,75.63,47.04,0.0,2.0,290.0,4.7,0.1406,False,True,False,False,False,False,False,0.13155443974030143,0.6315544397403015
15,0,5810.57,632.14,0.0,3.0,290.0,10.4,0.0888,False,False,False,False,False,False,True,0.08507617235511927,0.5850761723551192
5,2,4761.57,750.4,0.0,3.0,290.0,3.0,0.0627,False,False,False,False,False,False,True,0.06081283939651243,0.5608128393965124
4,1,656.44,131.3,0.0,3.0,270.0,1.0,0.0331,False,False,False,False,False,False,True,0.03256399087326267,0.5325639908732627
6,1,3787.98,521.94,0.0,2.0,340.0,2.0,0.02,False,False,False,False,False,False,True,0.019802627296179712,0.5198026272961798
12,4,50959.81,4023.37,0.0,1.0,340.0,2.2,0.0807,False,False,False,False,False,False,True,0.07760897932698288,0.5776089793269829
3,1,1112.0,265.26,0.0,1.0,50.0,3.8,0.0877,False,False,False,False,False,False,True,0.08406537511766753,0.5840653751176675
10,2,2208.06,224.59,0.0,1.0,50.0,7.6,0.1076,False,False,False,False,False,False,True,0.10219551231466972,0.6021955123146697
3,1,533.51,139.08,0.0,1.0,290.0,6.5,0.0258,False,False,False,False,False,False,True,0.025472795973031023,0.525472795973031
30,5,187744.19,9162.79,0.0,2.0,290.0,2.7,0.0819,False,False,False,False,False,False,True,0.07871875471139067,0.5787187547113907
3,1,1455.84,365.76,0.0,2.0,90.0,3.0,0.056,False,False,False,False,False,False,True,0.05448818528406973,0.5544881852840697
7,1,2373.0,300.0,0.0,2.0,270.0,1.2,0.0849,False,False,False,False,False,False,True,0.08148781684626795,0.5814878168462679
4,1,447.8,83.65,0.0,3.0,290.0,2.0,0.0358,False,False,False,False,False,False,True,0.03517407500765403,0.535174075007654
3,1,1156.48,157.16,0.0,3.0,290.0,0.5,0.1349,False,False,False,False,False,False,True,0.12654454132495618,0.6265445413249562
19,1,23606.04,1439.64,0.0,3.0,270.0,5.0,0.02,False,False,False,False,False,False,True,0.019802627296179712,0.5198026272961798
3,1,737.02,321.07,0.0,3.0,290.0,8.0,0.0369,False,False,False,False,False,False,True,0.03623549258209543,0.5362354925820955
12,1,12220.84,951.92,0.0,3.0,290.0,3.0,0.0571,False,False,False,False,False,False,True,0.055529309792480296,0.5555293097924803
23,0,6527.29,312.13,0.0,3.0,270.0,3.3,0.0675,False,False,False,False,False,False,True,0.06531946612064256,0.5653194661206425
3,1,2087.64,539.7,0.0,3.0,270.0,6.3,0.0801,False,False,False,False,False,False,True,0.07705362944229141,0.5770536294422914
5,0,330.0,96.0,0.0,3.0,270.0,4.0,0.0856,False,False,False,False,False,False,True,0.08213282953852233,0.5821328295385223
1,0,9.0,9.0,0.0,3.0,270.0,8.5,0.0755,True,False,False,False,False,False,False,0.07278566972564769,0.5727856697256477
22,0,83533.06,3338.74,0.0,3.0,320.0,0.9,0.0416,False,False,False,False,False,False,True,0.04075799247216774,0.5407579924721677
20,1,28462.0,1364.0,0.0,3.0,290.0,2.1,0.1263,False,False,False,False,False,False,True,0.11893792407151378,0.6189379240715138
7,2,8058.32,982.88,0.0,3.0,290.0,4.0,0.0888,False,False,False,False,False,False,True,0.08507617235511927,0.5850761723551192
7,1,907.33,238.12,0.0,2.0,290.0,4.5,0.0678,False,False,False,False,False,False,True,0.0656004570839488,0.5656004570839488
4,1,682.97,162.8,0.0,1.0,340.0,0.7,0.0424,False,False,False,False,False,False,True,0.04152574682849831,0.5415257468284983
4,1,599.7,151.7,0.0,1.0,340.0,2.1,0.0667,False,False,False,False,False,False,True,0.06456977064930008,0.5645697706493
6,1,3348.25,65.09,0.0,1.0,290.0,3.1,0.0503,False,False,False,False,False,False,True,0.04907583764659263,0.5490758376465926
5,0,651.38,194.69,0.0,2.0,360.0,0.5,0.0964,False,False,False,False,False,False,True,0.09203208544649367,0.5920320854464937
2,1,251.3,86.78,0.0,2.0,290.0,2.2,0.0431,False,True,False,False,False,False,False,0.04219704869978836,0.5421970486997884
4,1,815.32,175.48,0.0,2.0,290.0,2.3,0.3206,False,False,False,False,False,False,True,0.2780861787783339,0.778086178778334
4,1,1273.55,231.24,0.0,1.0,160.0,2.8,0.0871,False,False,False,False,False,False,True,0.08351360022781763,0.5835136002278176
2,1,127.95,49.68,0.0,2.0,320.0,2.8,0.0358,False,True,False,False,False,False,False,0.03517407500765403,0.535174075007654
4,1,447.0,89.4,0.0,3.0,290.0,2.8,0.0785,False,False,False,False,False,False,True,0.07557118684707402,0.575571186847074
39,5,93498.63,4732.66,2.4,7.0,290.0,0.5,0.028,False,False,False,False,False,False,True,0.027615167032973367,0.5276151670329734
2,1,253.83,92.19,2.5,1.0,70.0,2.3,0.0668,False,True,False,False,False,False,False,0.06466351332572215,0.5646635133257222
4,1,1009.88,251.91,0.0,1.0,270.0,2.5,0.028,False,False,False,False,False,False,True,0.027615167032973367,0.5276151670329734
6,1,1467.4,184.37,0.0,1.0,270.0,4.7,0.0679,False,False,False,False,False,False,True,0.06569410319536245,0.5656941031953624
5,1,1746.99,322.02,0.0,1.0,340.0,5.0,0.1606,False,False,False,False,False,False,True,0.14893711277437083,0.6489371127743708
1,0,75.71,75.71,0.0,3.0,70.0,4.5,0.0557,False,False,True,False,False,False,False,0.05420405401351211,0.5542040540135121
2,1,148.27,56.35,0.0,3.0,50.0,4.5,0.0331,False,True,False,False,False,False,False,0.03256399087326267,0.5325639908732627
8,1,1589.87,222.9,0.0,3.0,50.0,1.5,0.0431,False,False,False,False,False,False,True,0.04219704869978836,0.5421970486997884
2,0,490.88,254.32,0.0,3.0,50.0,5.4,0.1063,False,False,False,False,True,False,False,0.10102111405872813,0.6010211140587282
3,1,337.34,87.37,0.0,2.0,70.0,3.3,0.0516,False,True,False,False,False,False,False,0.050312813873589095,0.5503128138735891
15,1,7844.0,461.0,0.0,3.0,50.0,3.2,0.0158,False,False,False,False,False,False,True,0.01567647938500758,0.5156764793850076
4,1,442.42,110.6,0.0,3.0,50.0,2.5,0.0358,False,False,False,False,False,False,True,0.03517407500765403,0.535174075007654
6,1,1052.3,274.0,0.0,3.0,70.0,1.5,0.0566,False,False,False,False,False,False,True,0.0550562057480784,0.5550562057480783
3,1,975.42,238.12,0.0,2.0,50.0,2.5,0.1151,False,False,False,False,False,False,True,0.1089440869891791,0.6089440869891791
3,1,1534.0,330.0,0.0,3.0,200.0,4.0,0.01,True,False,False,False,False,False,False,0.009950330853168083,0.5099503308531681
3,1,393.36,99.93,0.0,3.0,200.0,0.6,0.0331,False,False,False,False,False,False,True,0.03256399087326267,0.5325639908732627
7,2,1621.44,137.7,0.0,4.0,70.0,6.0,0.0663,False,False,False,False,False,False,True,0.0641947120419968,0.5641947120419968
0,3,1979.25,1979.25,0.0,3.0,50.0,2.4,0.1085,False,False,False,False,False,False,True,0.1030077500742291,0.6030077500742291
4,1,7170.0,1808.0,0.0,4.0,50.0,2.0,0.1032,False,False,False,False,False,False,True,0.098215047496955,0.598215047496955
17,6,20392.26,733.48,0.0,3.0,70.0,2.0,0.1012,False,False,False,False,False,False,True,0.0964004942863152,0.5964004942863153
5,1,822.64,126.84,0.0,2.0,70.0,3.3,0.2222,False,False,False,False,False,False,True,0.2006525134786781,0.7006525134786781
2,1,1086.0,175.0,0.0,2.0,70.0,4.8,0.0563,False,False,False,False,False,False,True,0.05477223584697947,0.5547722358469794
21,1,24767.15,1264.36,0.0,3.0,50.0,2.3,0.039,False,False,False,False,False,False,True,0.038258712117090345,0.5382587121170903
6,1,4964.94,877.78,0.0,3.0,50.0,2.3,0.0592,False,False,False,False,False,False,True,0.05751390620060671,0.5575139062006067
7,0,679.01,136.0,0.0,2.0,90.0,3.5,0.1441,False,False,False,False,False,False,True,0.13461830172476114,0.6346183017247611
15,1,10657.62,71.64,0.0,2.0,90.0,2.8,0.08,False,False,False,False,False,False,True,0.07696104113612832,0.5769610411361283
13,1,4541.96,376.62,0.0,2.0,90.0,3.0,0.049,False,False,False,False,False,False,True,0.04783732941416013,0.5478373294141601
2,0,293.1,146.55,0.0,2.0,70.0,0.5,0.0888,False,False,False,False,False,False,True,0.08507617235511927,0.5850761723551192
12,0,3599.79,454.03,0.0,2.0,70.0,8.7,0.0963,False,False,False,False,False,False,True,0.09194087369835728,0.5919408736983572
2,1,127.77,5.22,0.0,3.0,50.0,2.2,0.1148,False,False,False,False,False,False,True,0.1086750166256561,0.608675016625656
2,0,165.0,83.0,0.0,3.0,50.0,1.2,0.0722,False,True,False,False,False,False,False,0.0697126124113003,0.5697126124113003
1,1,100.37,87.97,0.0,3.0,50.0,1.4,0.0865,False,True,False,False,False,False,False,0.08296152071434727,0.5829615207143473
6,0,823.24,172.01,0.0,3.0,50.0,2.5,0.0743,False,False,False,False,False,False,True,0.07166928669035966,0.5716692866903597
7,2,2484.78,338.74,0.0,4.0,50.0,2.3,0.1083,False,False,False,False,False,False,True,0.1028273097994703,0.6028273097994703
13,1,1489.29,184.88,0.0,3.0,70.0,1.2,0.0638,False,False,False,False,False,False,True,0.06184740332608015,0.5618474033260802
4,1,273.07,57.61,0.0,3.0,70.0,2.3,0.048,False,False,False,False,False,False,True,0.046883585898850416,0.5468835858988504
1,0,274.55,274.55,0.0,3.0,70.0,0.9,0.0864,False,True,False,False,False,False,False,0.08286947782229463,0.5828694778222946
5,0,293.1,60.74,0.0,4.0,50.0,1.7,0.1134,False,False,False,False,False,False,True,0.10741839676727034,0.6074183967672704
5,0,304.21,89.27,0.0,4.0,50.0,0.7,0.039,False,False,False,False,False,False,True,0.038258712117090345,0.5382587121170903
7,1,1703.38,210.76,0.0,4.0,50.0,1.8,0.0599,False,False,False,False,False,False,True,0.05817456405107218,0.5581745640510721
1,0,159.6,159.6,0.0,2.0,50.0,0.6,0.0746,False,True,False,False,False,False,False,0.07194849931258404,0.5719484993125841
5,2,11499.24,1737.56,0.0,2.0,90.0,2.8,0.0463,False,False,False,False,False,False,True,0.04526013140486457,0.5452601314048646
2,1,145.0,65.0,0.0,3.0,50.0,1.2,0.0983,False,False,True,False,False,False,False,0.09376352981216315,0.5937635298121632
2,1,243.75,81.25,0.0,3.0,50.0,2.9,0.1272,False,True,False,False,False,False,False,0.11973668160233342,0.6197366816023334
7,2,2982.73,409.32,0.0,4.0,50.0,2.6,0.0,False,False,False,False,False,False,True,0.0,0.5
5,2,1743.5,141.12,0.0,4.0,50.0,1.5,0.2061,False,False,False,False,False,False,True,0.1873920136070602,0.6873920136070601
1,0,119.24,0.0,0.0,4.0,50.0,0.3,0.0757,False,False,False,False,False,False,True,0.0729716124558227,0.5729716124558227
3,0,250.41,81.79,0.0,4.0,50.0,3.8,0.0835,False,False,False,False,False,False,True,0.08019654199427668,0.5801965419942767
4,1,995.86,189.52,0.0,4.0,50.0,1.5,0.0316,False,False,False,False,False,False,True,0.031110995025052664,0.5311109950250527
8,0,1152.83,202.45,0.0,4.0,50.0,0.7,0.02,False,False,False,False,False,False,True,0.019802627296179712,0.5198026272961798
20,0,6761.8,522.77,0.0,4.0,70.0,3.0,0.0894,False,False,False,False,False,False,True,0.08562708596743704,0.5856270859674371
3,1,735.12,184.3,0.0,4.0,70.0,4.1,0.0485,False,False,False,False,False,False,True,0.04736057135983759,0.5473605713598376
14,1,2685.0,198.0,0.0,3.0,70.0,1.2,0.0474,False,False,False,False,False,False,True,0.04631090286325026,0.5463109028632502
3,1,301.59,89.5,0.0,4.0,70.0,1.4,0.078,False,False,False,False,False,False,True,0.07510747248680541,0.5751074724868054
2,1,114.0,61.0,0.0,3.0,50.0,2.5,0.1125,False,False,True,False,False,False,False,0.10660973505825823,0.6066097350582582
4,0,336.86,15.0,0.0,3.0,50.0,0.4,0.039,False,False,False,False,False,False,True,0.038258712117090345,0.5382587121170903
2,0,344.65,182.1,0.0,3.0,50.0,1.6,0.0649,False,True,False,False,False,False,False,0.06288089803920104,0.562880898039201
3,2,1654.73,345.3,0.2,3.0,70.0,5.8,0.0737,False,False,False,False,False,False,True,0.07111062745795275,0.5711106274579527
5,1,494.14,84.35,0.2,3.0,70.0,2.2,0.0991,False,True,False,False,False,False,False,0.09449166309271764,0.5944916630927176
2,0,1192.93,727.33,1.8,2.0,50.0,1.2,0.0438,False,False,False,False,True,False,False,0.042867900227175806,0.5428679002271758
6,1,1435.62,238.46,11.9,8.0,360.0,2.5,0.0358,False,False,False,False,False,False,True,0.03517407500765403,0.535174075007654
25,1,41093.4,5523.92,4.1,6.0,360.0,1.2,0.0727,False,False,False,False,False,False,True,0.07017883462124651,0.5701788346212465
5,1,858.37,126.0,4.1,6.0,360.0,0.7,0.0875,False,False,False,False,False,False,True,0.08388148398070211,0.583881483980702
4,1,380.21,89.18,1.8,3.0,290.0,3.2,0.0358,False,False,False,False,False,False,True,0.03517407500765403,0.535174075007654
5,1,585.37,175.83,3.1,5.0,200.0,0.5,0.0777,False,False,False,False,False,False,True,0.07482914062064899,0.5748291406206489
6,3,15916.85,2025.8,1.6,3.0,230.0,2.9,0.0876,False,False,False,False,False,False,True,0.0839734337761786,0.5839734337761786
2,1,156.08,77.31,1.6,3.0,230.0,2.5,0.0663,False,True,False,False,False,False,False,0.0641947120419968,0.5641947120419968
18,4,60447.7,3585.71,0.0,2.0,180.0,1.8,0.1271,False,False,False,False,False,False,True,0.11964796226589584,0.6196479622658958
3,0,209.84,59.54,0.0,1.0,250.0,2.5,0.1091,False,True,False,False,False,False,False,0.10354887562855887,0.6035488756285589
1,0,78.0,78.0,0.0,1.0,50.0,2.6,0.1397,False,False,True,False,False,False,False,0.13076506987955253,0.6307650698795525
7,1,2648.3,377.94,0.0,1.0,70.0,1.3,0.0358,False,False,False,False,False,False,True,0.03517407500765403,0.535174075007654
6,0,698.16,142.06,0.1,2.0,160.0,4.6,0.0299,False,False,False,False,False,False,True,0.02946171014961901,0.529461710149619
2,3,17205.48,2287.56,0.0,2.0,50.0,1.8,0.108,False,False,False,False,False,False,True,0.10255658832509207,0.6025565883250921
24,1,10018.32,84.84,0.0,2.0,50.0,2.9,0.0358,False,False,False,False,False,False,True,0.03517407500765403,0.535174075007654
2,1,308.4,106.8,0.0,2.0,50.0,2.8,0.1045,False,True,False,False,False,False,False,0.0993927438780348,0.5993927438780348
36,3,5104.42,0.0,0.0,2.0,50.0,1.3,0.0671,False,False,False,False,False,False,True,0.06494468864038216,0.5649446886403822
3,1,9759.21,2145.0,0.0,2.0,70.0,3.0,0.0712,False,False,False,False,False,False,True,0.0687795153948257,0.5687795153948257
4,1,786.84,172.86,0.0,2.0,90.0,3.8,0.0531,False,False,False,False,False,False,True,0.05173819540441444,0.5517381954044145
14,1,14700.8,692.4,0.0,2.0,200.0,2.3,0.0508,False,False,False,False,False,False,True,0.04955177882924775,0.5495517788292478
7,1,2332.5,355.34,0.0,2.0,270.0,3.8,0.0424,False,False,False,False,False,False,True,0.04152574682849831,0.5415257468284983
4,1,934.31,218.89,0.0,1.0,50.0,6.4,0.0773,False,False,False,False,False,False,True,0.0744579109180098,0.5744579109180098
4,1,520.32,134.88,0.0,2.0,50.0,1.3,0.0842,False,False,False,False,False,False,True,0.08084238784410075,0.5808423878441007
3,1,307.0,80.0,0.0,1.0,320.0,4.5,0.0707,False,False,False,False,False,False,True,0.0683126401820873,0.5683126401820873
4,1,400.23,16.32,0.0,1.0,320.0,5.4,0.0891,False,False,False,False,False,False,True,0.0853516670995037,0.5853516670995037
4,0,294.4,74.25,0.0,1.0,360.0,3.5,0.0579,False,False,False,False,False,False,True,0.056285811010591824,0.5562858110105918
2,1,182.07,65.52,0.0,1.0,50.0,1.8,0.052,False,True,False,False,False,False,False,0.050693114315518116,0.5506931143155182
3,1,1230.0,294.0,0.0,1.0,50.0,5.0,0.1009,False,False,False,False,False,False,True,0.09612802709422041,0.5961280270942204
7,0,1157.0,216.0,0.0,3.0,270.0,5.0,0.0872,False,False,False,False,False,False,True,0.08360558385479691,0.5836055838547969
3,1,10480.43,10480.43,0.0,2.0,320.0,3.3,0.039,False,False,False,False,False,False,True,0.038258712117090345,0.5382587121170903
3,1,200.62,56.5,0.0,2.0,320.0,1.2,0.0574,False,False,False,False,False,False,True,0.05581306481921278,0.5558130648192128
3,1,3731.24,40.0,0.0,2.0,290.0,2.6,0.069,False,False,False,False,False,False,True,0.06672363204290818,0.5667236320429082
3,1,340.72,81.04,0.0,2.0,360.0,2.6,0.0232,False,False,False,False,False,False,True,0.022934971282495883,0.5229349712824959
2,1,186.57,64.56,0.0,0.0,0.0,2.8,0.0777,False,False,False,False,False,False,True,0.07482914062064899,0.5748291406206489
10,4,7824.39,699.15,0.0,3.0,50.0,2.5,0.0894,False,False,False,False,False,False,True,0.08562708596743704,0.5856270859674371
4,1,688.81,137.16,0.0,2.0,70.0,1.7,0.1351,False,False,False,False,False,False,True,0.12672075277915665,0.6267207527791566
5,1,4319.0,641.0,0.0,2.0,70.0,2.1,0.1386,False,False,False,False,False,False,True,0.12979943753484444,0.6297994375348445
5,0,605.7,164.06,0.0,3.0,270.0,4.5,0.0601,False,False,False,False,False,False,True,0.05836324329691494,0.5583632432969149
5,1,322.33,61.87,0.0,2.0,320.0,4.0,0.0641,False,False,False,False,False,False,True,0.06212937146554879,0.5621293714655488
15,1,19767.11,1134.72,0.0,2.0,340.0,2.9,0.0875,False,False,False,False,False,False,True,0.08388148398070211,0.583881483980702
10,0,1296.48,179.28,0.0,2.0,320.0,0.3,0.0358,False,False,False,False,False,False,True,0.03517407500765403,0.535174075007654
15,3,13617.4,784.83,0.0,4.0,290.0,3.8,0.0438,False,False,False,False,False,False,True,0.042867900227175806,0.5428679002271758
2,1,304.83,35.35,0.0,3.0,50.0,2.5,0.0741,False,True,False,False,False,False,False,0.07148310162186426,0.5714831016218642
8,1,710.17,84.41,0.0,2.0,70.0,1.8,0.1376,False,False,False,False,False,False,True,0.12892078006683938,0.6289207800668394
15,1,15009.0,6.0,0.0,2.0,50.0,4.0,0.088,False,False,False,False,False,False,True,0.08434114843375087,0.5843411484337508
7,1,1299.18,186.2,0.0,2.0,270.0,1.5,0.0857,False,False,False,False,False,False,True,0.0822249402556694,0.5822249402556694
2,1,199.35,67.53,0.0,2.0,270.0,1.0,0.0369,False,True,False,False,False,False,False,0.03623549258209543,0.5362354925820955
6,0,913.93,45.67,0.0,3.0,290.0,2.8,0.0632,False,False,False,False,False,False,True,0.061283228416898525,0.5612832284168985
5,1,686.61,225.8,0.3,2.0,270.0,3.0,0.0867,False,False,False,False,False,False,True,0.08314558108666886,0.5831455810866688
2,0,501.05,208.53,0.0,1.0,360.0,1.5,0.0531,False,False,False,False,False,False,True,0.05173819540441444,0.5517381954044145
4,1,986.45,197.29,0.0,1.0,270.0,2.4,0.0794,False,False,False,False,False,False,True,0.07640533120240538,0.5764053312024053
5,1,949.28,169.0,0.0,2.0,140.0,6.7,0.0707,False,False,False,False,False,False,True,0.0683126401820873,0.5683126401820873
5,0,530.0,130.0,0.0,2.0,90.0,4.4,0.2471,False,False,False,False,False,False,True,0.22082085594456438,0.7208208559445644
1,0,45.0,45.0,0.0,3.0,270.0,7.1,0.0877,False,False,False,False,False,False,True,0.08406537511766753,0.5840653751176675
